FID Name Type Covariate R2 pvalue
il16 IL16 Proteins assessment_centre 0.01161 2e-109
il16 IL16 Proteins bmi 0.0773 0
il16 IL16 Proteins fasting 1e-04 0.02
il16 IL16 Proteins month_attending 0.00265 5e-23
il16 IL16 Proteins panel_date 0.00134 0.9
il16 IL16 Proteins ppp_sel 0.00061 3e-08
il16 IL16 Proteins sex 0.0053 1e-30
il16 IL16 Proteins smoking 0.00458 1e-51
il16 IL16 Proteins time_day 0.00697 1e-77
il17a IL17A Proteins Batch 6e-05 0.8
il17a IL17A Proteins PCs 0.00165 2e-05
il17a IL17A Proteins age_recruitment 0.00167 1e-16
il17a IL17A Proteins assessment_centre 0.0019 3e-09
il17a IL17A Proteins bmi 7e-05 0.09
il17a IL17A Proteins fasting 0 0.9
il17a IL17A Proteins month_attending 4e-04 0.1
il17a IL17A Proteins panel_date 0.00088 1
il17a IL17A Proteins ppp_sel 0.00078 1e-08
il17a IL17A Proteins sex 6e-05 0.6
il17a IL17A Proteins smoking 0 0.7
il17a IL17A Proteins time_day 0.00109 1e-11
il17c IL17C Proteins Batch 0.00021 0.09
il17c IL17C Proteins PCs 0.00435 5e-16
il17c IL17C Proteins age_recruitment 0.00272 3e-25
il17c IL17C Proteins assessment_centre 0.00941 1e-76
il17c IL17C Proteins bmi 0.0121 2e-119
il17c IL17C Proteins fasting 0.00064 8e-08
il17c IL17C Proteins month_attending 0.00313 1e-24
il17c IL17C Proteins panel_date 0.00128 1
il17c IL17C Proteins ppp_sel 0.00147 4e-16
il17c IL17C Proteins sex 0.02869 4e-275
il17c IL17C Proteins smoking 0.00063 1e-07
il17c IL17C Proteins time_day 0.00401 6e-41
il17d IL17D Proteins Batch 5e-05 0.7
il17d IL17D Proteins PCs 0.00727 2e-44
il17d IL17D Proteins age_recruitment 0.17173 0
il17d IL17D Proteins assessment_centre 0.00206 7e-14
il17d IL17D Proteins bmi 0 0.9
il17d IL17D Proteins fasting 0.00055 9e-08
il17d IL17D Proteins month_attending 0.00048 0.01
il17d IL17D Proteins panel_date 0.00127 0.9
il17d IL17D Proteins ppp_sel 0.00222 8e-27
il17d IL17D Proteins sex 0.00735 6e-74
il17d IL17D Proteins smoking 0.00018 0.002
il17d IL17D Proteins time_day 1e-04 0.02
il17f IL17F Proteins Batch 0.00026 0.06
il17f IL17F Proteins PCs 0.00098 0.002
il17f IL17F Proteins age_recruitment 0.00083 9e-09
il17f IL17F Proteins assessment_centre 0.00038 0.7
il17f IL17F Proteins bmi 0.00085 2e-09
il17f IL17F Proteins fasting 8e-05 0.07
il17f IL17F Proteins month_attending 0.00018 0.7
il17f IL17F Proteins panel_date 0.00081 1
il17f IL17F Proteins ppp_sel 0.00011 0.03
il17f IL17F Proteins sex 0.00017 0.02
il17f IL17F Proteins smoking 6e-05 0.1
il17f IL17F Proteins time_day 0.00034 0.0002
il17ra IL17RA Proteins Batch 6e-05 0.7
il17ra IL17RA Proteins PCs 0.00532 2e-34
il17ra IL17RA Proteins age_recruitment 0.00114 1e-05
il17ra IL17RA Proteins assessment_centre 0.00213 3e-11
il17ra IL17RA Proteins bmi 0.00072 2e-08
il17ra IL17RA Proteins fasting 0.00027 0.0007
il17ra IL17RA Proteins month_attending 0.00064 0.004
il17ra IL17RA Proteins panel_date 0.00127 1
il17ra IL17RA Proteins ppp_sel 0.00018 0.005
il17ra IL17RA Proteins sex 7e-04 0.8
il17ra IL17RA Proteins smoking 3e-05 0.3
il17ra IL17RA Proteins time_day 0 0.7
il17rb IL17RB Proteins Batch 6e-05 0.7
il17rb IL17RB Proteins PCs 0.02888 2e-234
il17rb IL17RB Proteins age_recruitment 0.01301 1e-131
il17rb IL17RB Proteins assessment_centre 0.0013 5e-06
il17rb IL17RB Proteins bmi 0.03947 0
il17rb IL17RB Proteins fasting 5e-05 0.1
il17rb IL17RB Proteins month_attending 0.00047 0.02
il17rb IL17RB Proteins panel_date 0.00098 1
il17rb IL17RB Proteins ppp_sel 0.0012 7e-14
il17rb IL17RB Proteins sex 0.01784 3e-180
il17rb IL17RB Proteins smoking 6e-05 0.08
il17rb IL17RB Proteins time_day 0.00161 3e-18
il18 IL18 Proteins Batch 0.00011 0.4
il18 IL18 Proteins PCs 0.0099 3e-66
il18 IL18 Proteins age_recruitment 0.00449 3e-43
il18 IL18 Proteins assessment_centre 0.00537 2e-42
il18 IL18 Proteins bmi 0.03573 0
il18 IL18 Proteins fasting 0.00105 2e-12
il18 IL18 Proteins month_attending 0.00194 8e-15
il18 IL18 Proteins panel_date 0.00142 0.9
il18 IL18 Proteins ppp_sel 0.0011 5e-13
il18 IL18 Proteins sex 0.03548 0
il18 IL18 Proteins smoking 0.00831 4e-87
il18 IL18 Proteins time_day 0.00056 3e-07
il18bp IL18BP Proteins Batch 0.00011 0.4
il18bp IL18BP Proteins PCs 0.02618 3e-247
il18bp IL18BP Proteins age_recruitment 0.0583 0
il18bp IL18BP Proteins assessment_centre 0.0042 1e-32
il18bp IL18BP Proteins bmi 0.01733 3e-184
il18bp IL18BP Proteins fasting 0.00027 0.0003
il18bp IL18BP Proteins month_attending 0.00066 0.0007
il18bp IL18BP Proteins panel_date 0.0014 0.9
il18bp IL18BP Proteins ppp_sel 0.00469 2e-51
il18bp IL18BP Proteins sex 0.00746 6e-69
il18bp IL18BP Proteins smoking 0.00411 2e-45
il18bp IL18BP Proteins time_day 0.0017 8e-20
il18r1 IL18R1 Proteins Batch 5e-05 0.8
il18r1 IL18R1 Proteins PCs 0.01079 3e-66
il18r1 IL18R1 Proteins age_recruitment 0.00973 5e-84
il18r1 IL18R1 Proteins assessment_centre 0.00293 2e-21
il18r1 IL18R1 Proteins bmi 0.11059 0
il18r1 IL18R1 Proteins fasting 0.00069 3e-09
il18r1 IL18R1 Proteins month_attending 0.00085 1e-05
il18r1 IL18R1 Proteins panel_date 0.00136 0.9
il18r1 IL18R1 Proteins ppp_sel 0.00101 1e-12
il18r1 IL18R1 Proteins sex 0.00462 3e-28
il18r1 IL18R1 Proteins smoking 0.00014 0.008
il18r1 IL18R1 Proteins time_day 8e-05 0.04
il18rap IL18RAP Proteins Batch 2e-05 1
il18rap IL18RAP Proteins PCs 0.00148 5e-07
il18rap IL18RAP Proteins age_recruitment 0.01217 3e-115
il18rap IL18RAP Proteins assessment_centre 0.00057 0.2
il18rap IL18RAP Proteins bmi 0.00083 2e-09
il18rap IL18RAP Proteins fasting 1e-05 0.5
il18rap IL18RAP Proteins month_attending 0.00023 0.5
il18rap IL18RAP Proteins panel_date 0.00212 0.4
il18rap IL18RAP Proteins ppp_sel 3e-04 0.0003
il18rap IL18RAP Proteins sex 0.01333 3e-126
il18rap IL18RAP Proteins smoking 0.00077 7e-09
il18rap IL18RAP Proteins time_day 0.00014 0.01
il19 IL19 Proteins Batch 4e-05 0.9
il19 IL19 Proteins PCs 0.01152 5e-35
il19 IL19 Proteins age_recruitment 0.00518 8e-46
il19 IL19 Proteins assessment_centre 0.00303 4e-19
il19 IL19 Proteins bmi 0.00981 5e-97
il19 IL19 Proteins fasting 0.00143 1e-15
il19 IL19 Proteins month_attending 0.00051 0.02
il19 IL19 Proteins panel_date 0.00143 1
il19 IL19 Proteins ppp_sel 0.00223 2e-23
il19 IL19 Proteins sex 0.02622 2e-247
il19 IL19 Proteins smoking 0.01047 2e-103
il19 IL19 Proteins time_day 0 0.6
il1a IL1A Proteins Batch 4e-05 0.9
il1a IL1A Proteins PCs 0.00032 0.1
il1a IL1A Proteins age_recruitment 8e-05 0.08
il1a IL1A Proteins assessment_centre 0.00081 0.03
il1a IL1A Proteins bmi 7e-05 0.08
il1a IL1A Proteins fasting 1e-05 0.5
il1a IL1A Proteins month_attending 0.00088 0.0001
il1a IL1A Proteins panel_date 0.00133 1
il1a IL1A Proteins ppp_sel 0 0.9
il1a IL1A Proteins sex 3e-05 0.3
il1a IL1A Proteins smoking 0 0.9
il1a IL1A Proteins time_day 0 0.7
il1b IL1B Proteins Batch 4e-05 0.9
il1b IL1B Proteins PCs 0.00146 7e-09
il1b IL1B Proteins age_recruitment 0.00027 0.001
il1b IL1B Proteins assessment_centre 0.02493 6e-216
il1b IL1B Proteins bmi 0.00737 6e-72
il1b IL1B Proteins fasting 0 0.8
il1b IL1B Proteins month_attending 0.00545 8e-45
il1b IL1B Proteins panel_date 0.00144 1
il1b IL1B Proteins ppp_sel 0.00015 0.01
il1b IL1B Proteins sex 0.00104 3e-11
il1b IL1B Proteins smoking 0.0016 5e-17
il1b IL1B Proteins time_day 0.00633 4e-62
il1r1 IL1R1 Proteins Batch 2e-05 1
il1r1 IL1R1 Proteins PCs 0.00495 1e-23
il1r1 IL1R1 Proteins age_recruitment 0.00847 3e-80
il1r1 IL1R1 Proteins assessment_centre 0.00184 2e-09
il1r1 IL1R1 Proteins bmi 0.00417 7e-42
il1r1 IL1R1 Proteins fasting 2e-05 0.4
il1r1 IL1R1 Proteins month_attending 0.00153 4e-10
il1r1 IL1R1 Proteins panel_date 0.00117 1
il1r1 IL1R1 Proteins ppp_sel 0.00122 2e-13
il1r1 IL1R1 Proteins sex 0.00891 2e-84
il1r1 IL1R1 Proteins smoking 0.00033 0.0001
il1r1 IL1R1 Proteins time_day 0.00411 2e-41
il1r2 IL1R2 Proteins Batch 9e-05 0.5
il1r2 IL1R2 Proteins PCs 0.00172 2e-10
il1r2 IL1R2 Proteins age_recruitment 0.00856 2e-09
il1r2 IL1R2 Proteins assessment_centre 0.0012 6e-05
il1r2 IL1R2 Proteins bmi 0.01394 4e-138
il1r2 IL1R2 Proteins fasting 0.00075 6e-09
il1r2 IL1R2 Proteins month_attending 0.00082 0.0001
il1r2 IL1R2 Proteins panel_date 0.0013 1
il1r2 IL1R2 Proteins ppp_sel 3e-04 0.0002
il1r2 IL1R2 Proteins sex 0.03154 9e-233
il1r2 IL1R2 Proteins smoking 0.00075 6e-09
il1r2 IL1R2 Proteins time_day 0.00046 5e-06
il1rap IL1RAP Proteins Batch 9e-05 0.5
il1rap IL1RAP Proteins PCs 0.02515 7e-217
il1rap IL1RAP Proteins age_recruitment 0.00128 0.01
il1rap IL1RAP Proteins assessment_centre 0.00244 6e-16
il1rap IL1RAP Proteins bmi 0.04267 0
il1rap IL1RAP Proteins fasting 0.00115 7e-14
il1rap IL1RAP Proteins month_attending 0.00068 0.0005
il1rap IL1RAP Proteins panel_date 0.00138 1
il1rap IL1RAP Proteins ppp_sel 0.00014 0.01
il1rap IL1RAP Proteins sex 0.04472 0
il1rap IL1RAP Proteins smoking 0.00152 1e-17
il1rap IL1RAP Proteins time_day 0 1
il1rl1 IL1RL1 Proteins Batch 0.00013 0.3
il1rl1 IL1RL1 Proteins PCs 0.00608 9e-52
il1rl1 IL1RL1 Proteins age_recruitment 0.00621 1e-43
il1rl1 IL1RL1 Proteins assessment_centre 0.00115 1e-05
il1rl1 IL1RL1 Proteins bmi 0.00403 1e-46
il1rl1 IL1RL1 Proteins fasting 0.00078 3e-10
il1rl1 IL1RL1 Proteins month_attending 0.00101 3e-07
il1rl1 IL1RL1 Proteins panel_date 0.00111 1
il1rl1 IL1RL1 Proteins ppp_sel 0.00178 1e-21
il1rl1 IL1RL1 Proteins sex 0.14014 0
il1rl1 IL1RL1 Proteins smoking 0 0.9
il1rl1 IL1RL1 Proteins time_day 0 0.9
il1rl2 IL1RL2 Proteins Batch 0.00013 0.3
il1rl2 IL1RL2 Proteins PCs 0.00558 2e-18
il1rl2 IL1RL2 Proteins age_recruitment 0.01873 2e-163
il1rl2 IL1RL2 Proteins assessment_centre 0.00238 9e-15
il1rl2 IL1RL2 Proteins bmi 0.005 5e-53
il1rl2 IL1RL2 Proteins fasting 0.00056 3e-07
il1rl2 IL1RL2 Proteins month_attending 0.00036 0.1
il1rl2 IL1RL2 Proteins panel_date 0.00105 1
il1rl2 IL1RL2 Proteins ppp_sel 3e-05 0.3
il1rl2 IL1RL2 Proteins sex 0.06355 0
il1rl2 IL1RL2 Proteins smoking 0.01325 1e-136
il1rl2 IL1RL2 Proteins time_day 0.00041 1e-05
il1rn IL1RN Proteins Batch 0.00013 0.2
il1rn IL1RN Proteins PCs 0.00682 3e-58
il1rn IL1RN Proteins age_recruitment 0.00751 5e-96
il1rn IL1RN Proteins assessment_centre 0.00775 1e-82
il1rn IL1RN Proteins bmi 0.23066 0
il1rn IL1RN Proteins fasting 0.00073 8e-11
il1rn IL1RN Proteins month_attending 0.00283 1e-29
il1rn IL1RN Proteins panel_date 0.00177 0.08
il1rn IL1RN Proteins ppp_sel 0.0023 6e-31
il1rn IL1RN Proteins sex 0.00894 7e-114
il1rn IL1RN Proteins smoking 0.0019 7e-26
il1rn IL1RN Proteins time_day 0.00034 9e-06
il2 IL2 Proteins Batch 6e-05 0.8
il2 IL2 Proteins PCs 0.00033 0.1
il2 IL2 Proteins age_recruitment 7e-05 0.2
il2 IL2 Proteins assessment_centre 0.00086 0.01
il2 IL2 Proteins bmi 0 0.7
il2 IL2 Proteins fasting 1e-05 0.4
il2 IL2 Proteins month_attending 0.00032 0.3
il2 IL2 Proteins panel_date 0.00139 1
il2 IL2 Proteins ppp_sel 9e-05 0.05
il2 IL2 Proteins sex 3e-05 0.7
il2 IL2 Proteins smoking 0 1
il2 IL2 Proteins time_day 4e-05 0.2
il20 IL20 Proteins Batch 0.00017 0.2
il20 IL20 Proteins PCs 6e-04 0.04
il20 IL20 Proteins age_recruitment 0.00162 2e-15
il20 IL20 Proteins assessment_centre 0.00046 0.5
il20 IL20 Proteins bmi 0.00157 4e-16
il20 IL20 Proteins fasting 0 0.9
il20 IL20 Proteins month_attending 3e-04 0.3
il20 IL20 Proteins panel_date 0.00124 1
il20 IL20 Proteins ppp_sel 9e-05 0.05
il20 IL20 Proteins sex 0.00323 2e-30
il20 IL20 Proteins smoking 0.00043 2e-05
il20 IL20 Proteins time_day 9e-05 0.05
il20ra IL20RA Proteins Batch 0.00019 0.1
il20ra IL20RA Proteins PCs 0.00064 0.02
il20ra IL20RA Proteins age_recruitment 0.00021 0.003
il20ra IL20RA Proteins assessment_centre 0.00056 0.3
il20ra IL20RA Proteins bmi 3e-05 0.3
il20ra IL20RA Proteins fasting 0 0.9
il20ra IL20RA Proteins month_attending 0.00014 0.9
il20ra IL20RA Proteins panel_date 0.00127 1
il20ra IL20RA Proteins ppp_sel 0.00012 0.02
il20ra IL20RA Proteins sex 0.00017 0.008
il20ra IL20RA Proteins smoking 0.00019 0.004
il20ra IL20RA Proteins time_day 3e-05 0.3
il20rb IL20RB Proteins Batch 6e-05 0.8
il20rb IL20RB Proteins PCs 0.00092 0.01
il20rb IL20RB Proteins age_recruitment 0.00012 0.02
il20rb IL20RB Proteins assessment_centre 0.00041 0.6
il20rb IL20RB Proteins bmi 0.00031 0.0003
il20rb IL20RB Proteins fasting 1e-05 0.6
il20rb IL20RB Proteins month_attending 0.00014 0.9
il20rb IL20RB Proteins panel_date 0.00101 1
il20rb IL20RB Proteins ppp_sel 0.00028 0.0006
il20rb IL20RB Proteins sex 2e-05 0.4
il20rb IL20RB Proteins smoking 0.00075 2e-08
il20rb IL20RB Proteins time_day 7e-04 6e-08
il21r IL21R Proteins Batch 6e-05 0.8
il21r IL21R Proteins PCs 0.00044 0.04
il21r IL21R Proteins age_recruitment 0.00061 4e-07
il21r IL21R Proteins assessment_centre 0.00072 0.07
il21r IL21R Proteins bmi 2e-05 0.4
il21r IL21R Proteins fasting 2e-05 0.3
il21r IL21R Proteins month_attending 0.00032 0.3
il21r IL21R Proteins panel_date 0.00091 1
il21r IL21R Proteins ppp_sel 0.00012 0.03
il21r IL21R Proteins sex 0.00028 0.0007
il21r IL21R Proteins smoking 0.00023 0.002
il21r IL21R Proteins time_day 2e-05 0.3
il22 IL22 Proteins Batch 5e-05 0.8
il22 IL22 Proteins PCs 0.01153 3e-90
il22 IL22 Proteins age_recruitment 0.00345 2e-23
il22 IL22 Proteins assessment_centre 0.00421 2e-32
il22 IL22 Proteins bmi 0.0074 1e-79
il22 IL22 Proteins fasting 4e-04 1e-05
il22 IL22 Proteins month_attending 0.00056 0.004
il22 IL22 Proteins panel_date 0.00126 0.9
il22 IL22 Proteins ppp_sel 0.00137 3e-16
il22 IL22 Proteins sex 0.06259 0
il22 IL22 Proteins smoking 0.02329 2e-244
il22 IL22 Proteins time_day 0.00014 0.009
il22ra1 IL22RA1 Proteins Batch 9e-05 0.5
il22ra1 IL22RA1 Proteins PCs 0.00196 2e-08
il22ra1 IL22RA1 Proteins age_recruitment 0.00687 5e-42
il22ra1 IL22RA1 Proteins assessment_centre 0.00059 0.2
il22ra1 IL22RA1 Proteins bmi 0 0.8
il22ra1 IL22RA1 Proteins fasting 0.00023 0.002
il22ra1 IL22RA1 Proteins month_attending 0.00063 0.005
il22ra1 IL22RA1 Proteins panel_date 0.00124 1
il22ra1 IL22RA1 Proteins ppp_sel 4e-05 0.2
il22ra1 IL22RA1 Proteins sex 0.01056 2e-76
il22ra1 IL22RA1 Proteins smoking 0.00016 0.008
il22ra1 IL22RA1 Proteins time_day 0.00207 5e-21
il24 IL24 Proteins Batch 7e-05 0.7
il24 IL24 Proteins PCs 0.00097 0.0003
il24 IL24 Proteins age_recruitment 9e-05 0.4
il24 IL24 Proteins assessment_centre 0.00098 0.003
il24 IL24 Proteins bmi 2e-05 0.4
il24 IL24 Proteins fasting 1e-05 0.5
il24 IL24 Proteins month_attending 0.00034 0.2
il24 IL24 Proteins panel_date 0.00118 1
il24 IL24 Proteins ppp_sel 3e-05 0.2
il24 IL24 Proteins sex 9e-05 0.4
il24 IL24 Proteins smoking 5e-05 0.2
il24 IL24 Proteins time_day 0 0.8
il25 IL25 Proteins Batch 9e-05 0.6
il25 IL25 Proteins PCs 0.00043 0.05
il25 IL25 Proteins age_recruitment 2e-05 0.5
il25 IL25 Proteins assessment_centre 5e-04 0.4
il25 IL25 Proteins bmi 2e-05 0.4
il25 IL25 Proteins fasting 0 0.9
il25 IL25 Proteins month_attending 0.00036 0.2
il25 IL25 Proteins panel_date 0.00114 1
il25 IL25 Proteins ppp_sel 6e-05 0.1
il25 IL25 Proteins sex 7e-05 0.1
il25 IL25 Proteins smoking 9e-05 0.05
il25 IL25 Proteins time_day 5e-05 0.1
il2ra IL2RA Proteins Batch 9e-05 0.6
il2ra IL2RA Proteins PCs 0.0255 2e-186
il2ra IL2RA Proteins age_recruitment 0.01431 1e-144
il2ra IL2RA Proteins assessment_centre 0.00334 1e-22
il2ra IL2RA Proteins bmi 0.0224 1e-224
il2ra IL2RA Proteins fasting 0.00055 4e-07
il2ra IL2RA Proteins month_attending 0.00087 3e-05
il2ra IL2RA Proteins panel_date 0.00138 1
il2ra IL2RA Proteins ppp_sel 0.00409 7e-43
il2ra IL2RA Proteins sex 0.00243 5e-26
il2ra IL2RA Proteins smoking 0.01366 2e-138
il2ra IL2RA Proteins time_day 0.00028 0.0003
il2rb IL2RB Proteins Batch 1e-04 0.5
il2rb IL2RB Proteins PCs 0.00393 1e-30
il2rb IL2RB Proteins age_recruitment 0.00026 0.002
il2rb IL2RB Proteins assessment_centre 0.00068 0.09
il2rb IL2RB Proteins bmi 0.00012 0.03
il2rb IL2RB Proteins fasting 1e-04 0.04
il2rb IL2RB Proteins month_attending 0.00037 0.2
il2rb IL2RB Proteins panel_date 0.00086 1
il2rb IL2RB Proteins ppp_sel 1e-05 0.6
il2rb IL2RB Proteins sex 0.00182 4e-18
il2rb IL2RB Proteins smoking 0.00265 3e-26
il2rb IL2RB Proteins time_day 2e-05 0.4
il2rg IL2RG Proteins Batch 0.00029 0.03
il2rg IL2RG Proteins PCs 0.00326 8e-28
il2rg IL2RG Proteins age_recruitment 0.00185 1e-10
il2rg IL2RG Proteins assessment_centre 0.00058 0.2
il2rg IL2RG Proteins bmi 9e-04 4e-10
il2rg IL2RG Proteins fasting 3e-05 0.2
il2rg IL2RG Proteins month_attending 0.00036 0.1
il2rg IL2RG Proteins panel_date 0.00133 1
il2rg IL2RG Proteins ppp_sel 0.00049 4e-06
il2rg IL2RG Proteins sex 0.0087 1e-75
il2rg IL2RG Proteins smoking 0.00026 0.0008
il2rg IL2RG Proteins time_day 0 0.7
il3 IL3 Proteins Batch 7e-05 0.7
il3 IL3 Proteins PCs 0.00052 0.01
il3 IL3 Proteins age_recruitment 4e-05 0.2
il3 IL3 Proteins assessment_centre 0.00062 0.2
il3 IL3 Proteins bmi 1e-05 0.4
il3 IL3 Proteins fasting 1e-05 0.5
il3 IL3 Proteins month_attending 0.00031 0.3
il3 IL3 Proteins panel_date 0.00116 1
il3 IL3 Proteins ppp_sel 8e-05 0.07
il3 IL3 Proteins sex 0 0.7
il3 IL3 Proteins smoking 0 0.7
il3 IL3 Proteins time_day 2e-05 0.4
il31 IL31 Proteins Batch 2e-05 1
il31 IL31 Proteins PCs 0.00137 2e-07
il31 IL31 Proteins age_recruitment 0.00063 4e-06
il31 IL31 Proteins assessment_centre 0.00054 0.3
il31 IL31 Proteins bmi 0.00013 0.02
il31 IL31 Proteins fasting 0 0.7
il31 IL31 Proteins month_attending 0.00016 0.8
il31 IL31 Proteins panel_date 0.0013 1
il31 IL31 Proteins ppp_sel 0.00019 0.005
il31 IL31 Proteins sex 0.00108 2e-10
il31 IL31 Proteins smoking 7e-05 0.1
il31 IL31 Proteins time_day 1e-05 0.6
il31ra IL31RA Proteins Batch 3e-05 0.9
il31ra IL31RA Proteins PCs 0.01663 9e-149
il31ra IL31RA Proteins age_recruitment 0.01056 3e-09
il31ra IL31RA Proteins assessment_centre 0.0025 4e-14
il31ra IL31RA Proteins bmi 1e-05 0.6
il31ra IL31RA Proteins fasting 0.00015 0.01
il31ra IL31RA Proteins month_attending 0.00215 4e-15
il31ra IL31RA Proteins panel_date 0.00107 1
il31ra IL31RA Proteins ppp_sel 3e-05 0.3
il31ra IL31RA Proteins sex 0.00986 0.03
il31ra IL31RA Proteins smoking 0.00029 0.0004
il31ra IL31RA Proteins time_day 0.00048 5e-06
il32 IL32 Proteins Batch 3e-05 0.9
il32 IL32 Proteins PCs 0.00387 2e-23
il32 IL32 Proteins age_recruitment 0.04202 0
il32 IL32 Proteins assessment_centre 0.00179 1e-09
il32 IL32 Proteins bmi 0.01109 1e-113
il32 IL32 Proteins fasting 6e-05 0.1
il32 IL32 Proteins month_attending 0.00062 0.002
il32 IL32 Proteins panel_date 0.0011 1
il32 IL32 Proteins ppp_sel 0.00181 5e-20
il32 IL32 Proteins sex 0.02217 6e-199
il32 IL32 Proteins smoking 0.00133 3e-15
il32 IL32 Proteins time_day 0 0.9
il33 IL33 Proteins Batch 6e-05 0.8
il33 IL33 Proteins PCs 6e-04 0.0003
il33 IL33 Proteins age_recruitment 0.00212 4e-21
il33 IL33 Proteins assessment_centre 0.00058 0.2
il33 IL33 Proteins bmi 0.00027 0.0007
il33 IL33 Proteins fasting 0 0.6
il33 IL33 Proteins month_attending 8e-04 0.0004
il33 IL33 Proteins panel_date 0.00141 1
il33 IL33 Proteins ppp_sel 0.00045 1e-05
il33 IL33 Proteins sex 9e-05 0.06
il33 IL33 Proteins smoking 0.00087 1e-09
il33 IL33 Proteins time_day 0.00018 0.007
il34 IL34 Proteins Batch 5e-05 0.8
il34 IL34 Proteins PCs 0.00103 1e-05
il34 IL34 Proteins age_recruitment 0.00138 5e-12
il34 IL34 Proteins assessment_centre 0.00052 0.3
il34 IL34 Proteins bmi 0.00143 9e-15
il34 IL34 Proteins fasting 1e-04 0.04
il34 IL34 Proteins month_attending 0.00013 0.9
il34 IL34 Proteins panel_date 0.00109 1
il34 IL34 Proteins ppp_sel 3e-05 0.3
il34 IL34 Proteins sex 0.00036 0.02
il34 IL34 Proteins smoking 0.00242 8e-24
il34 IL34 Proteins time_day 5e-05 0.1
il36a IL36A Proteins Batch 4e-05 0.9
il36a IL36A Proteins PCs 0.00059 0.01
il36a IL36A Proteins age_recruitment 0.00056 2e-06
il36a IL36A Proteins assessment_centre 0.00041 0.6
il36a IL36A Proteins bmi 2e-05 0.4
il36a IL36A Proteins fasting 0 1
il36a IL36A Proteins month_attending 0.00031 0.3
il36a IL36A Proteins panel_date 0.00144 1
il36a IL36A Proteins ppp_sel 1e-05 0.5
il36a IL36A Proteins sex 6e-04 7e-07
il36a IL36A Proteins smoking 7e-05 0.08
il36a IL36A Proteins time_day 1e-05 0.6
il36g IL36G Proteins Batch 8e-05 0.6
il36g IL36G Proteins PCs 0.00406 2e-32
il36g IL36G Proteins age_recruitment 0.00177 7e-17
il36g IL36G Proteins assessment_centre 0.00166 1e-07
il36g IL36G Proteins bmi 0.0106 4e-101
il36g IL36G Proteins fasting 0 1
il36g IL36G Proteins month_attending 0.00088 8e-05
il36g IL36G Proteins panel_date 0.00125 1
il36g IL36G Proteins ppp_sel 0.00014 0.01
il36g IL36G Proteins sex 0.01787 5e-167
il36g IL36G Proteins smoking 0.00059 5e-07
il36g IL36G Proteins time_day 3e-05 0.3
il3ra IL3RA Proteins Batch 2e-05 1
il3ra IL3RA Proteins PCs 0.00579 1e-18
il3ra IL3RA Proteins age_recruitment 0.00027 0.4
il3ra IL3RA Proteins assessment_centre 0.00117 6e-05
il3ra IL3RA Proteins bmi 0.00169 1e-18
il3ra IL3RA Proteins fasting 0.00017 0.005
il3ra IL3RA Proteins month_attending 0.00041 0.07
il3ra IL3RA Proteins panel_date 0.00158 0.8
il3ra IL3RA Proteins ppp_sel 0.00062 9e-08
il3ra IL3RA Proteins sex 0.07371 0
il3ra IL3RA Proteins smoking 0.00315 3e-33
il3ra IL3RA Proteins time_day 0.00017 0.005
il4 IL4 Proteins Batch 4e-05 0.9
il4 IL4 Proteins PCs 0.00109 2e-08
il4 IL4 Proteins age_recruitment 0 0.7
il4 IL4 Proteins assessment_centre 0.00111 0.0006
il4 IL4 Proteins bmi 1e-05 0.5
il4 IL4 Proteins fasting 9e-05 0.05
il4 IL4 Proteins month_attending 6e-04 0.008
il4 IL4 Proteins panel_date 0.00142 1
il4 IL4 Proteins ppp_sel 4e-05 0.2
il4 IL4 Proteins sex 9e-05 0.05
il4 IL4 Proteins smoking 0 0.9
il4 IL4 Proteins time_day 1e-04 0.04
il4r IL4R Proteins Batch 0.00011 0.4
il4r IL4R Proteins PCs 0.00584 8e-30
il4r IL4R Proteins age_recruitment 0.02381 2e-230
il4r IL4R Proteins assessment_centre 0.00644 6e-50
il4r IL4R Proteins bmi 0.00439 4e-45
il4r IL4R Proteins fasting 0.00025 0.0007
il4r IL4R Proteins month_attending 0.00334 9e-27
il4r IL4R Proteins panel_date 0.00121 1
il4r IL4R Proteins ppp_sel 0.0024 2e-25
il4r IL4R Proteins sex 0.00617 5e-59
il4r IL4R Proteins smoking 0.00437 6e-45
il4r IL4R Proteins time_day 0.0028 2e-29
il5 IL5 Proteins Batch 1e-04 0.5
il5 IL5 Proteins PCs 0.00037 0.1
il5 IL5 Proteins age_recruitment 0.00373 2e-34
il5 IL5 Proteins assessment_centre 0.00074 0.05
il5 IL5 Proteins bmi 0 1
il5 IL5 Proteins fasting 1e-05 0.6
il5 IL5 Proteins month_attending 2e-04 0.7
il5 IL5 Proteins panel_date 0.00129 1
il5 IL5 Proteins ppp_sel 1e-05 0.5
il5 IL5 Proteins sex 0.00506 1e-46
il5 IL5 Proteins smoking 0.00023 0.002
il5 IL5 Proteins time_day 0 1
il5ra IL5RA Proteins Batch 5e-05 0.8
il5ra IL5RA Proteins PCs 0.02847 2e-178
il5ra IL5RA Proteins age_recruitment 0.01755 1e-122
il5ra IL5RA Proteins assessment_centre 0.00403 2e-28
il5ra IL5RA Proteins bmi 0.00354 8e-37
il5ra IL5RA Proteins fasting 0.00031 0.0002
il5ra IL5RA Proteins month_attending 0.00023 0.5
il5ra IL5RA Proteins panel_date 0.00133 1
